0.0525999	-2.03848	2.15247
0.0527999	-2.03805	2.15129
0.0529999	-2.03762	2.15011
0.0531999	-2.03719	2.14893
0.0533999	-2.03676	2.14776
0.0535999	-2.03633	2.14658
0.0537999	-2.0359	2.14541
0.0539999	-2.03547	2.14424
0.0541999	-2.03505	2.14307
0.0543999	-2.03462	2.1419
0.0545999	-2.03419	2.14073
0.0547999	-2.03376	2.13957
0.0549999	-2.03333	2.13841
0.0551999	-2.03291	2.13725
0.0553999	-2.03248	2.13609
0.0555999	-2.03205	2.13493
0.0557999	-2.03162	2.13377
0.0559999	-2.0312	2.13262
0.0561999	-2.03077	2.13146
0.0563999	-2.03035	2.13031
0.0565999	-2.02992	2.12916
0.0567999	-2.02949	2.12801
0.0569999	-2.02907	2.12687
0.0571999	-2.02864	2.12572
0.0573999	-2.02822	2.12458
0.0575999	-2.02779	2.12344
0.0577999	-2.02737	2.1223
0.0579999	-2.02694	2.12116
0.0581999	-2.02652	2.12002
0.0583999	-2.0261	2.11888
0.0585999	-2.02567	2.11775
0.0587999	-2.02525	2.11662
0.0589999	-2.02483	2.11549
0.0591999	-2.0244	2.11436
0.0593999	-2.02398	2.11323
0.0595999	-2.02356	2.1121
0.0597999	-2.02313	2.11098
0.0599999	-2.02271	2.10986
0.0601999	-2.02229	2.10873
0.0603999	-2.02187	2.10761
0.0605999	-2.02145	2.1065
0.0607999	-2.02103	2.10538
0.0609999	-2.02061	2.10426
0.0611999	-2.02019	2.10315
0.0613999	-2.01976	2.10204
0.0615999	-2.01934	2.10093
0.0617999	-2.01892	2.09982
0.0619999	-2.0185	2.09871
0.0621999	-2.01808	2.0976
0.0623999	-2.01767	2.0965
0.0625999	-2.01725	2.0954
0.0627999	-2.01683	2.09429
0.0629999	-2.01641	2.09319
0.0631999	-2.01599	2.0921
0.0633999	-2.01557	2.091
0.0635999	-2.01515	2.0899
0.0637999	-2.01474	2.08881
0.0639999	-2.01432	2.08772
0.0641999	-2.0139	2.08663
0.0643999	-2.01348	2.08554
0.0645999	-2.01307	2.08445
0.0647999	-2.01265	2.08336
0.065	-2.01223	2.08228
0.0652	-2.01182	2.08119
0.0654	-2.0114	2.08011
0.0656	-2.01098	2.07903
0.0658	-2.01057	2.07795
0.066	-2.01015	2.07687
0.0662	-2.00974	2.0758
0.0664	-2.00932	2.07472
0.0666	-2.00891	2.07365
0.0668	-2.00849	2.07258
0.067	-2.00808	2.07151
0.0672	-2.00767	2.07044
0.0674	-2.00725	2.06937
0.0676	-2.00684	2.06831
0.0678	-2.00642	2.06724
0.068	-2.00601	2.06618
0.0682	-2.0056	2.06512
0.0684	-2.00518	2.06406
0.0686	-2.00477	2.063
0.0688	-2.00436	2.06194
0.069	-2.00395	2.06089
0.0692	-2.00353	2.05983
0.0694	-2.00312	2.05878
0.0696	-2.00271	2.05773
0.0698	-2.0023	2.05668
0.07	-2.00189	2.05563
0.0702	-2.00148	2.05458
0.0704	-2.00107	2.05354
0.0706	-2.00066	2.05249
0.0708001	-2.00025	2.05145
0.0710001	-1.99984	2.05041
0.0712001	-1.99943	2.04937
0.0714001	-1.99902	2.04833
0.0716001	-1.99861	2.04729
0.0718001	-1.9982	2.04626
0.0720001	-1.99779	2.04523
0.0722001	-1.99738	2.04419
0.0724001	-1.99697	2.04316
0.0726001	-1.99656	2.04213
0.0728001	-1.99615	2.0411
0.0730001	-1.99575	2.04008
0.0732001	-1.99534	2.03905
0.0734001	-1.99493	2.03803
0.0736001	-1.99452	2.037
0.0738001	-1.99411	2.03598
0.0740001	-1.99371	2.03496
0.0742001	-1.9933	2.03394
0.0744001	-1.99289	2.03293
0.0746001	-1.99249	2.03191
0.0748001	-1.99208	2.03089
0.0750001	-1.99168	2.02988
0.0752001	-1.99127	2.02887
0.0754001	-1.99086	2.02786
0.0756001	-1.99046	2.02685
0.0758001	-1.99005	2.02584
0.0760001	-1.98965	2.02484
0.0762001	-1.98924	2.02383
0.0764001	-1.98884	2.02283
0.0766001	-1.98843	2.02183
0.0768002	-1.98803	2.02082
0.0770002	-1.98763	2.01983
0.0772002	-1.98722	2.01883
0.0774002	-1.98682	2.01783
0.0776002	-1.98641	2.01684
0.0778002	-1.98601	2.01584
0.0780002	-1.98561	2.01485
0.0782002	-1.98521	2.01386
0.0784002	-1.9848	2.01287
0.0786002	-1.9844	2.01188
0.0788002	-1.984	2.01089
0.0790002	-1.9836	2.0099
0.0792002	-1.98319	2.00892
0.0794002	-1.98279	2.00794
0.0796002	-1.98239	2.00695
0.0798002	-1.98199	2.00597
0.0800002	-1.98159	2.00499
0.0802002	-1.98119	2.00402
0.0804002	-1.98079	2.00304
0.0806002	-1.98039	2.00206
0.0808002	-1.97999	2.00109
0.0810002	-1.97959	2.00012
0.0812002	-1.97919	1.99915
0.0814002	-1.97879	1.99818
0.0816002	-1.97839	1.99721
0.0818002	-1.97799	1.99624
0.0820002	-1.97759	1.99527
0.0822002	-1.97719	1.99431
0.0824002	-1.97679	1.99335
0.0826003	-1.97639	1.99238
0.0828003	-1.97599	1.99142
0.0830003	-1.9756	1.99046
0.0832003	-1.9752	1.9895
0.0834003	-1.9748	1.98855
0.0836003	-1.9744	1.98759
0.0838003	-1.974	1.98664
0.0840003	-1.97361	1.98568
0.0842003	-1.97321	1.98473
0.0844003	-1.97281	1.98378
0.0846003	-1.97242	1.98283
0.0848003	-1.97202	1.98188
0.0850003	-1.97162	1.98094
