0	1	0
0.0002	1	0
0.0004	1	0
0.0006	1	0
0.0008	1	0
0.001	1	0
0.0012	1	0
0.0014	1	0
0.0016	1	0
0.0018	1	0
0.002	1	0
0.0022	1	0
0.0024	1	0
0.0026	1	0
0.0028	1	0
0.003	1	0
0.0032	1	0
0.0034	1	0
0.0036	1	0
0.0038	1	0
0.004	1	0
0.0042	1	0
0.0044	1	0
0.0046	1	0
0.0048	1	0
0.005	1	0
0.0052	1	0
0.0054	1	0
0.0056	1	0
0.0058	1	0
0.006	1	0
0.0062	1	0
0.0064	1	0
0.0066	1	0
0.0068	1	0
0.007	1	0
0.0072	1	0
0.0074	1	0
0.0076	1	0
0.0078	1	0
0.008	1	0
0.0082	1	0
0.0084	1	0
0.0086	1	0
0.0088	1	0
0.009	1	0
0.0092	1	0
0.0094	1	0
0.0096	1	0
0.0098	1	0
0.01	1	0
0.0102	1	0
0.0104	1	0
0.0106	1	0
0.0108	1	0
0.011	1	0
0.0112	1	0
0.0114	1	0
0.0116	1	0
0.0118	1	0
0.012	1	0
0.0122	1	0
0.0124	1	0
0.0126	1	0
0.0128	1	0
0.013	1	0
0.0132	1	0
0.0134	1	0
0.0136	1	0
0.0138	1	0
0.014	1	0
0.0142	1	0
0.0144	1	0
0.0146	1	0
0.0148	1	0
0.015	1	0
0.0152	1	0
0.0154	1	0
0.0156	1	0
0.0158	1	0
0.016	1	0
0.0162	1	0
0.0164	1	0
0.0166	1	0
0.0168	1	0
0.017	1	0
0.0172	1	0
0.0174	1	0
0.0176	1	0
0.0178	1	0
0.018	1	0
0.0182	1	0
0.0184	1	0
0.0186	1	0
0.0188	1	0
0.019	1	0
0.0192	1	0
0.0194	1	0
0.0196	1	0
0.0198	1	0
0.02	1	0
0.0202	1	0
0.0204	1	0
0.0206	1	0
0.0208	1	0
0.021	1	0
0.0212	1	0
0.0214	1	0
0.0216	1	0
0.0218	1	0
0.022	1	0
0.0222	1	0
0.0224	1	0
0.0226	1	0
0.0228	1	0
0.023	1	0
0.0232	1	0
0.0234	1	0
0.0236	1	0
0.0238	1	0
0.024	1	0
0.0242	1	0
0.0244	1	0
0.0246	1	0
0.0248	1	0
0.025	1	0
0.0252	1	0
0.0254	1	0
0.0256	1	0
0.0258	1	0
0.026	1	0
0.0262	1	0
0.0264	1	0
0.0266	1	0
0.0268	1	0
0.027	1	0
0.0272	1	0
0.0274	1	0
0.0276	1	0
0.0278	1	0
0.028	1	0
0.0282	1	0
0.0284	1	0
0.0286	1	0
0.0288	1	0
0.029	1	0
0.0292	1	0
0.0294	1	0
0.0296	1	0
0.0298	1	0
0.03	1	0
0.0302	1	0
0.0304	1	0
0.0306	1	0
0.0308	1	0
0.031	1	0
0.0312	1	0
0.0314	1	0
0.0316	1	0
0.0318	1	0
0.032	1	0
0.0322	1	0
0.0324	1	0
0.0326	1	0
0.0328	1	0
0.033	1	0
0.0332	1	0
0.0334	1	0
0.0336	1	0
0.0338	1	0
0.034	1	0
0.0342	1	0
0.0344	1	0
0.0346	1	0
0.0348	1	0
0.035	1	0
0.0352	1	0
0.0354	1	0
0.0356	1	0
0.0358	1	0
0.036	1	0
0.0362	1	0
0.0364	1	0
0.0366	1	0
0.0368	1	0
0.037	1	0
0.0372	1	0
0.0374	1	0
0.0376	1	0
0.0378	1	0
0.038	1	0
0.0382	1	0
0.0383999	1	0
0.0385999	1	0
0.0387999	1	0
0.0389999	1	0
0.0391999	1	0
0.0393999	1	0
0.0395999	1	0
0.0397999	1	0
0.0399999	1	0
0.0401999	1	0
0.0403999	1	0
0.0405999	1	0
0.0407999	1	0
0.0409999	1	0
0.0411999	1	0
0.0413999	1	0
0.0415999	1	0
0.0417999	1	0
0.0419999	1	0
0.0421999	1	0
0.0423999	1	0
0.0425999	1	0
0.0427999	1	0
0.0429999	1	0
0.0431999	1	0
0.0433999	1	0
0.0435999	1	0
0.0437999	1	0
0.0439999	1	0
0.0441999	1	0
0.0443999	1	0
0.0445999	1	0
0.0447999	1	0
0.0449999	1	0
0.0451999	1	0
0.0453999	1	0
0.0455999	1	0
0.0457999	1	0
0.0459999	1	0
0.0461999	1	0
0.0463999	1	0
0.0465999	1	0
0.0467999	1	0
0.0469999	1	0
0.0471999	1	0
0.0473999	1	0
0.0475999	1	0
0.0477999	1	0
0.0479999	1	0
0.0481999	1	0
0.0483999	1	0
0.0485999	1	0
0.0487999	1	0
0.0489999	1	0
0.0491999	1	0
0.0493999	1	0
0.0495999	1	0
0.0497999	1	0
0.0499999	1	0
0.0501999	1	0
0.0503999	1	0
0.0505999	1	0
0.0507999	1	0
0.0509999	1	0
0.0511999	1	0
0.0513999	1	0
0.0515999	1	0
0.0517999	1	0
0.0519999	1	0
0.0521999	1	0
0.0523999	1	0
0.0525999	1	0
0.0527999	1	0
0.0529999	1	0
0.0531999	1	0
0.0533999	1	0
0.0535999	1	0
0.0537999	1	0
0.0539999	1	0
0.0541999	1	0
0.0543999	1	0
0.0545999	1	0
0.0547999	1	0
0.0549999	1	0
0.0551999	1	0
0.0553999	1	0
0.0555999	1	0
0.0557999	1	0
0.0559999	1	0
0.0561999	1	0
0.0563999	1	0
0.0565999	1	0
0.0567999	1	0
0.0569999	1	0
0.0571999	1	0
0.0573999	1	0
0.0575999	1	0
0.0577999	1	0
0.0579999	1	0
0.0581999	1	0
0.0583999	1	0
0.0585999	1	0
0.0587999	1	0
0.0589999	1	0
0.0591999	1	0
0.0593999	1	0
0.0595999	1	0
0.0597999	1	0
0.0599999	1	0
0.0601999	1	0
0.0603999	1	0
0.0605999	1	0
0.0607999	1	0
0.0609999	1	0
0.0611999	1	0
0.0613999	1	0
0.0615999	1	0
0.0617999	1	0
0.0619999	1	0
0.0621999	1	0
0.0623999	1	0
0.0625999	1	0
0.0627999	1	0
0.0629999	1	0
0.0631999	1	0
0.0633999	1	0
0.0635999	1	0
0.0637999	1	0
0.0639999	1	0
0.0641999	1	0
0.0643999	1	0
0.0645999	1	0
0.0647999	1	0
0.065	1	0
0.0652	1	0
0.0654	1	0
0.0656	1	0
0.0658	1	0
0.066	1	0
0.0662	1	0
0.0664	1	0
0.0666	1	0
0.0668	1	0
0.067	1	0
0.0672	1	0
0.0674	1	0
0.0676	1	0
0.0678	1	0
0.068	1	0
0.0682	1	0
0.0684	1	0
0.0686	1	0
0.0688	1	0
0.069	1	0
0.0692	1	0
0.0694	1	0
0.0696	1	0
0.0698	1	0
0.07	1	0
0.0702	1	0
0.0704	1	0
0.0706	1	0
0.0708001	1	0
0.0710001	1	0
0.0712001	1	0
0.0714001	1	0
0.0716001	1	0
0.0718001	1	0
0.0720001	1	0
0.0722001	1	0
0.0724001	1	0
0.0726001	1	0
0.0728001	1	0
0.0730001	1	0
0.0732001	1	0
0.0734001	1	0
0.0736001	1	0
0.0738001	1	0
0.0740001	1	0
0.0742001	1	0
0.0744001	1	0
0.0746001	1	0
0.0748001	1	0
0.0750001	1	0
0.0752001	1	0
0.0754001	1	0
0.0756001	1	0
0.0758001	1	0
0.0760001	1	0
0.0762001	1	0
0.0764001	1	0
0.0766001	1	0
0.0768002	1	0
0.0770002	1	0
0.0772002	1	0
0.0774002	1	0
0.0776002	1	0
0.0778002	1	0
0.0780002	1	0
0.0782002	1	0
0.0784002	1	0
0.0786002	1	0
0.0788002	1	0
0.0790002	1	0
0.0792002	1	0
0.0794002	1	0
0.0796002	1	0
0.0798002	1	0
0.0800002	1	0
0.0802002	1	0
0.0804002	1	0
0.0806002	1	0
0.0808002	1	0
0.0810002	1	0
0.0812002	1	0
0.0814002	1	0
0.0816002	1	0
0.0818002	1	0
0.0820002	1	0
0.0822002	1	0
0.0824002	1	0
0.0826003	1	0
0.0828003	1	0
0.0830003	1	0
0.0832003	1	0
0.0834003	1	0
0.0836003	1	0
0.0838003	1	0
0.0840003	1	0
0.0842003	1	0
0.0844003	1	0
0.0846003	1	0
0.0848003	1	0
0.0850003	1	0
0.0852003	1	0
0.0854003	1	0
0.0856003	1	0
0.0858003	1	0
0.0860003	1	0
0.0862003	1	0
0.0864003	1	0
0.0866003	1	0
0.0868003	1	0
0.0870003	1	0
0.0872003	1	0
0.0874003	1	0
0.0876003	1	0
0.0878003	1	0
0.0880003	1	0
0.0882003	1	0
0.0884003	1	0
0.0886004	1	0
0.0888004	1	0
0.0890004	1	0
0.0892004	1	0
0.0894004	1	0
0.0896004	1	0
0.0898004	1	0
0.0900004	1	0
0.0902004	1	0
0.0904004	1	0
0.0906004	1	0
0.0908004	1	0
0.0910004	1	0
0.0912004	1	0
0.0914004	1	0
0.0916004	1	0
0.0918004	1	0
0.0920004	1	0
0.0922004	1	0
0.0924004	1	0
0.0926004	1	0
0.0928004	1	0
0.0930004	1	0
0.0932004	1	0
0.0934004	1	0
0.0936004	1	0
0.0938004	1	0
0.0940004	1	0
0.0942004	1	0
0.0944005	1	0
0.0946005	1	0
0.0948005	1	0
0.0950005	1	0
0.0952005	1	0
0.0954005	1	0
0.0956005	1	0
0.0958005	1	0
0.0960005	1	0
0.0962005	1	0
0.0964005	1	0
0.0966005	1	0
0.0968005	1	0
0.0970005	1	0
0.0972005	1	0
0.0974005	1	0
0.0976005	1	0
0.0978005	1	0
0.0980005	1	0
0.0982005	1	0
0.0984005	1	0
0.0986005	1	0
0.0988005	1	0
0.0990005	1	0
0.0992005	1	0
0.0994005	1	0
0.0996005	1	0
0.0998005	1	0
0.100001	1	0
0.100201	1	0
0.100401	1	0
0.100601	1	0
0.100801	1	0
0.101001	1	0
0.101201	1	0
0.101401	1	0
0.101601	1	0
0.101801	1	0
0.102001	1	0
0.102201	1	0
0.102401	1	0
0.102601	1	0
0.102801	1	0
0.103001	1	0
0.103201	1	0
0.103401	1	0
0.103601	1	0
0.103801	1	0
0.104001	1	0
0.104201	1	0
0.104401	1	0
0.104601	1	0
0.104801	1	0
0.105001	1	0
0.105201	1	0
0.105401	1	0
0.105601	1	0
0.105801	1	0
0.106001	1	0
0.106201	1	0
0.106401	1	0
0.106601	1	0
0.106801	1	0
0.107001	1	0
0.107201	1	0
0.107401	1	0
0.107601	1	0
0.107801	1	0
0.108001	1	0
0.108201	1	0
0.108401	1	0
0.108601	1	0
0.108801	1	0
0.109001	1	0
0.109201	1	0
